개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
5080000,5080000-101-2006-00371,2006-10-09,폐업,2017-02-17,157.70,730-360,39409,피쉬앤그릴진평점,기타,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"경상북도 구미시 인동28길 20, 1층 101호 (진평동)",,,,폐업,02,157.7,0,03,,,기타,,,0544652299,328521.173709245    ,289218.218570197    ,경상북도 구미시 진평동 79-6 외2필지 1층 101호 ,,2016-09-22 17:48:52
5080000,5080000-101-2009-00439,2009-10-26,폐업,2019-01-24,136.38,730-320,39439,비어갤러리 인의점,호프/통닭,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동25길 13 (인의동,수정빌딩 101호)",,,,폐업,02,136.38,,03,,,호프/통닭,,,0544761355,328714.182395397    ,289480.293601557    ,경상북도 구미시 인의동 695-10 수정빌딩 101호 ,,2019-01-24 11:56:02
5080000,5080000-101-2004-00386,2004-09-01,폐업,2019-02-13,77.29,730-802,39129,이문골짜기,한식,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 선산읍 선산중앙로8길 17,,,,폐업,02,77.29,0,03,주택가주변,,한식,,,0544811032,316591.490204361    ,305204.66282472     ,경상북도 구미시 선산읍 이문리 107-1 ,,2019-02-13 11:33:07
5080000,5080000-101-2008-00248,2008-06-23,폐업,2020-04-24,72.71,730-360,39409,18번지막창,식육(숯불구이),I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 인동32길 22-32 (진평동),,,,폐업,02,72.71,,03,,,식육(숯불구이),,,,328618.916378391    ,289110.831868101    ,경상북도 구미시 진평동 87-18 ,,2020-04-24 16:51:44
5080000,5080000-101-2016-00483,2016-11-24,폐업,2021-10-18,40.40,730-915,39322,리틀하노이,분식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 신시로10길 99, 1층 (송정동)",,,,폐업,02,40.4,,03,,,분식,,,0544619249,321429.239336629    ,291368.790306098    ,경상북도 구미시 송정동 488-37 1층 ,,2021-10-18 11:22:26
5080000,5080000-101-2017-00128,2017-03-28,영업/정상,,84.60,730-804,39115,옛날국밥불향쭈꾸미,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 선산읍 선주로 155-15, 1동 1층",,,,영업,01,84.6,,01,,,한식,,,0544821253,,,경상북도 구미시 선산읍 동부리 785 1층 1동 ,,2022-12-20 16:05:11
5080000,5080000-101-2019-00320,2019-07-16,영업/정상,,27.10,730-807,39205,지성이해물찜봉곡점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 봉곡북로11길 24, 1층 (봉곡동)",,,,영업,01,27.1,,01,,,한식,,,0544528259,317639.549282833    ,295920.03937596     ,경상북도 구미시 봉곡동 105-14 1층 ,,2021-09-28 09:11:12
5080000,5080000-101-2009-00101,2009-03-27,폐업,2010-01-22,38.81,730-808,,엽기얼큰이봉곡점,통닭(치킨),I,,,,,상수도전용,,N,2025-12-15 16:15:28,,,,,폐업,02,38.81,,03,,,통닭(치킨),,,0544519979,318078.638597404    ,295476.309147311    ,경상북도 구미시 봉곡동 208-5 시현 겔러리빌 101동 107호,,2009-04-13 20:19:39
5080000,5080000-101-2012-00331,2012-09-13,폐업,2017-07-27,163.12,730-932,39430,미스터호치,호프/통닭,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동중앙로5길 28, 1층 (황상동)",,,,폐업,02,163.12,,03,,,호프/통닭,,,,327828.516595022    ,290783.860378855    ,경상북도 구미시 황상동 320-4 1층 ,,2017-07-27 17:39:11
5080000,5080000-101-2018-00572,2018-12-19,폐업,2021-02-25,61.90,730-320,39437,인동춘하추동,식육(숯불구이),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동15길 36-4, 1층 (인의동)",,,,폐업,02,61.9,,03,,,식육(숯불구이),,,0544761320,328551.210699058    ,289929.744863134    ,경상북도 구미시 인의동 655-1 1층 ,,2021-02-25 14:59:21
5080000,5080000-101-1994-00102,1994-03-30,폐업,1995-02-04,52.16,730-916,,뜨레모아식당,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,52.16,0,03,,,호프/통닭,,,0544523665,319867.541528107    ,292883.19787702     ,경상북도 구미시 원평동 129-23 ,,2001-07-28 00:00:00
5080000,5080000-101-2006-00066,2006-02-17,폐업,2010-09-02,53.94,730-360,,황제야식,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,53.94,0,03,아파트지역,,한식,,,0544729045,328320.05320989     ,289159.038589069    ,경상북도 구미시 진평동 115-10 (지번확정) ,,2010-03-25 11:16:51
5080000,5080000-101-2011-00323,2011-08-29,폐업,2019-04-26,49.78,730-925,39230,통영굴국밥,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 송원서로2길 15 (원평동,1층)",,,,폐업,02,49.78,,03,,,한식,,,0544429993,320973.131392631    ,292281.122686438    ,경상북도 구미시 원평동 1041-14 1층 ,,2019-04-26 11:23:13
5080000,5080000-101-2001-00723,2001-03-28,폐업,2010-01-11,42.24,730-925,,도큐하우스원평점,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,42.24,0,03,,,호프/통닭,,,0544561040,321381.777259466    ,292293.92182912     ,경상북도 구미시 원평동 1068-1 ,,2006-06-09 00:00:00
5080000,5080000-101-2002-00219,2002-05-30,폐업,2005-09-20,28.38,730-924,,얼얼이,일식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,28.38,,03,,,일식,,,0544559295,320771.690575462    ,292592.973867303    ,경상북도 구미시 원평동 1034-8 ,,2002-05-30 00:00:00
5080000,5080000-101-2016-00371,2016-09-21,폐업,2017-02-15,48.90,730-110,39328,이모국수,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 상사동로26길 11, 1층 (사곡동)",,,,폐업,02,48.9,,03,,,한식,,,0546075050,322437.655571496    ,289773.660429051    ,경상북도 구미시 사곡동 657-1 1층 ,,2016-10-05 07:59:03
5080000,5080000-101-2010-00461,2010-11-11,영업/정상,,115.44,730-915,39322,계화동송정점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 신시로14길 94 (송정동,1층)",,,,영업,01,115.44,,01,,,한식,,,,321360.854529876    ,291451.479328574    ,경상북도 구미시 송정동 488-3 1층 ,,2025-05-01 10:40:17
5080000,5080000-101-1996-00048,1989-04-06,영업/정상,,99.40,730-916,39236,삼복식당,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"경상북도 구미시 칠성로6길 56, 신평상가 1층 117,120,121,122호 (신평동)",,,,영업,01,99.4,0,01,,,한식,,,0544614380,322545.07441281     ,292281.967083852    ,"경상북도 구미시 신평동 150-31 신평상가 1층 117,120,121,122호 ",,2025-06-18 14:31:09
5080000,5080000-101-2013-00447,2013-12-16,영업/정상,,15.55,730-931,39318,형곡순대,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 형곡로 186, 1층 11호 (형곡동, 형곡중앙시장)",,,,영업,01,15.55,,01,,,한식,,,0544586661,,,경상북도 구미시 형곡동 321 외1필지 형곡중앙시장 1층 11호 ,,2015-12-10 17:49:25
5080000,5080000-101-2002-00463,2002-08-21,폐업,2010-01-13,170.73,730-808,,장어먹는날,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,170.73,0,03,,,한식,,,0544426649,318124.701866291    ,295466.884090292    ,경상북도 구미시 봉곡동 209-4 ,,2008-01-22 13:35:56
5080000,5080000-101-2024-00495,2024-10-22,폐업,2025-12-12,159.78,730-010,39223,폭풍장어구미점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 금오산로6길 12, 404동 1층 110,111호 (원평동, 구미아이파크더샵아파트)",,,,폐업,02,159.78,,03,,,한식,,,,,,"경상북도 구미시 원평동 1134 구미아이파크더샵아파트 404동 1층 110,111호 ",,2025-12-12 15:18:00
5080000,5080000-101-2022-00073,2022-02-23,영업/정상,,64.43,730-360,39412,가람푸드,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동32길 35-8, 1층 (진평동)",,,,영업,01,64.43,,01,,,한식,,,,328722.966205854    ,288871.538843057    ,경상북도 구미시 진평동 140-2 1층 ,,2025-03-13 13:24:44
5080000,5080000-101-2020-00391,2020-09-14,폐업,2024-10-17,118.50,730-916,39239,신신평참숯꼬기,식육(숯불구이),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 야은로 757-1, 1층 (신평동)",,,,폐업,02,118.5,,03,,,식육(숯불구이),,,,,,경상북도 구미시 신평동 134 1층 ,,2024-10-17 15:52:19
5080000,5080000-101-2004-00308,2004-07-14,영업/정상,,122.50,730-807,39208,홍주고을밀면,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,"경상북도 구미시 봉곡로21길 22, 1층 (봉곡동)",,,,영업,01,122.5,0,01,주택가주변,,한식,,,0544444539,317687.120346786    ,295609.139828422    ,경상북도 구미시 봉곡동 185-7 1층 ,,2018-06-22 13:12:37
5080000,5080000-101-1993-00034,1993-11-05,폐업,1994-05-09,21.21,730-932,,한강구이식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,21.21,0,03,,,한식,,,0544711135,327816.607112628    ,290526.994927615    ,경상북도 구미시 황상동 318-6 ,,2002-08-09 00:00:00
5080000,5080000-101-1996-00197,1996-05-16,폐업,1997-09-09,47.94,730-930,,맥코리아치킨,패스트푸드,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,47.94,0,03,,,패스트푸드,,,0544551033,320555.444882973    ,290887.382197781    ,경상북도 구미시 형곡동 172-1 103호 ,,2001-08-24 00:00:00
5080000,5080000-101-2005-00259,2005-06-30,폐업,2006-04-28,33.60,730-130,,머거치킨,통닭(치킨),I,,,,,상수도전용,0,N,2025-12-15 16:15:28,,,,,폐업,02,33.6,0,03,,,통닭(치킨),,,0544617791,322877.869307354    ,288345.333032937    ,경상북도 구미시 임은동 325-13 ,,2005-06-30 00:00:00
5080000,5080000-101-2007-00090,2007-03-26,영업/정상,,227.70,730-320,39436,김금자숯불갈비구미인동점,한식,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 인동북길 73 (인의동),,,,영업,01,227.7,0,01,,,한식,,,0544752772,328290.879317289    ,289814.475655848    ,경상북도 구미시 인의동 683-5 1층 ,,2025-12-11 10:42:43
5080000,5080000-101-1999-00251,1999-11-19,폐업,2011-10-24,31.79,730-070,,보디가드식당,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,31.79,0,03,,,호프/통닭,,,0544648248,322503.080808309    ,292301.780350266    ,"경상북도 구미시 신평동 140-1 ,12-14번지 1층 ",,2002-08-30 00:00:00
5080000,5080000-101-2015-00107,2015-03-18,영업/정상,,128.50,730-915,39286,목가,기타,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,"경상북도 구미시 신시로16길 45, 2층 (송정동)",,,,영업,01,128.5,,01,,,기타,,,0544558555,320903.235538466    ,291592.88233108     ,경상북도 구미시 송정동 460-5 2층 ,,2025-02-18 14:15:58
5080000,5080000-101-2023-00179,2023-05-04,영업/정상,,205.85,,39159,모타리숯불구이,식육(숯불구이),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 산동읍 강동로 983, 1층",,,,영업,01,205.85,,01,,,식육(숯불구이),,,,329406.564127762    ,297283.106706482    ,경상북도 구미시 산동읍 동곡리 549-8 1층 ,,2023-05-11 13:19:42
5080000,5080000-101-2008-00502,2008-12-23,영업/정상,,47.25,730-925,39230,돈도니석쇠한판불고기원평점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 송원서로4길 8 (원평동,103호)",,,,영업,01,47.25,,01,,,한식,,,0544439969,320972.278445979    ,292299.645745168    ,경상북도 구미시 원평동 1041-3 103호 ,,2017-07-11 13:42:32
5080000,5080000-101-2005-00500,2005-11-29,폐업,2015-02-09,68.92,730-842,39454,연탄길숯불구이,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,경상북도 구미시 장천면 강동로 193,,,,폐업,02,68.92,0,03,기타,,한식,,,0544738885,334487.221004068    ,292829.996285961    ,경상북도 구미시 장천면 상장리 886-1 ,,2014-05-20 17:36:05
5080000,5080000-101-2004-00510,2004-11-11,폐업,2015-12-09,209.70,730-110,39330,어탕마실본점,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,경상북도 구미시 상사서로 158-4 (사곡동),,,,폐업,02,209.7,0,03,주택가주변,,한식,,,0544648443,322099.442268404    ,289259.007809729    ,경상북도 구미시 사곡동 681-1 ,,2014-06-11 10:49:36
5080000,5080000-101-2000-00703,2000-03-28,폐업,2000-10-07,19.20,730-931,,시골식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,19.2,0,03,,,한식,,,0544570343,,,경상북도 구미시 형곡동 321 중앙시장 1층 25호 ,,2001-10-06 00:00:00
5080000,5080000-101-2015-00446,2015-10-08,폐업,2015-10-12,,,39171,신바람인삼왕족발,한식,I,,,,,,,N,2025-12-15 16:15:28,경상북도 구미시 산동읍 첨단기업1로 49 (2층 야외전시장),,,,폐업,02,0,,03,,,한식,,,,329730.443718141    ,294416.132613245    ,경상북도 구미시 산동읍 봉산리 567-1 2층 야외전시장 ,,2015-10-08 15:34:58
5080000,5080000-101-2017-00522,2017-12-05,영업/정상,,114.30,730-807,39214,금오쭈꾸미,패밀리레스트랑,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,"경상북도 구미시 야은로 296, 금오G7스퀘어 2층 4호 (봉곡동)",,,,영업,01,114.3,,01,,,패밀리레스트랑,,,0544540808,,,경상북도 구미시 봉곡동 36 금오G7스퀘어 2층 4호,,2025-02-28 16:02:28
5080000,5080000-101-2003-00431,2003-07-16,폐업,2015-06-08,17.40,730-360,,한아름황금마차,정종/대포집/소주방,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,17.4,0,03,,,정종/대포집/소주방,,,0544747054,,,경상북도 구미시 진평동 0 39B 5L ,,2015-06-08 17:41:08
5080000,5080000-101-2015-00491,2015-11-03,영업/정상,,96.44,730-320,39428,인동태화루,중국식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 수출대로31길 44-1, 1층 (인의동)",,,,영업,01,96.44,,01,,,중국식,,,0544724722,328292.301811433    ,291406.453618399    ,경상북도 구미시 인의동 820-15 1층 ,,2023-01-30 09:55:51
5080000,5080000-101-2024-00446,2024-10-02,폐업,2024-10-06,,730-090,,도개다곡묵고을,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,,,,경상북도 구미시 송정동 501 2024 구미푸드페스티벌 축제장 내 ,,2024-10-07 04:15:08
5080000,5080000-101-2001-00154,2001-06-30,폐업,2008-01-15,63.97,730-929,,섬바위횟집,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,63.97,0,03,,,한식,,,0544615263,319926.553022043    ,290515.898675062    ,경상북도 구미시 형곡동 287-9 ,,2005-10-11 00:00:00
5080000,5080000-101-2009-00174,2009-05-13,폐업,2012-05-01,35.15,730-808,39207,안동신화찜닭,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,경상북도 구미시 봉곡로18길 11 (봉곡동),,,,폐업,02,35.15,,03,,,기타,,,0544521253,317980.94067099     ,295337.358903087    ,경상북도 구미시 봉곡동 232-8 ,,2009-05-25 08:18:21
5080000,5080000-101-2012-00049,2012-02-21,폐업,2017-03-06,58.62,730-932,39426,못말리는파닭인동황상점,통닭(치킨),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 수출대로25길 11, 1층 (황상동)",,,,폐업,02,58.62,,03,,,통닭(치킨),,,0544719908,,,경상북도 구미시 황상동 346 1층 ,,2015-11-25 14:07:52
5080000,5080000-101-2005-00309,2005-08-01,폐업,2024-02-01,198.00,730-925,39230,송원,한식,I,,,,,상수도전용,0,N,2025-12-15 16:15:28,경상북도 구미시 송원서로6길 16 (원평동),,,,폐업,02,198,0,03,기타,,한식,,,,,,경상북도 구미시 원평동 1044 ,,2024-02-01 14:44:58
5080000,5080000-101-2001-00141,2001-02-07,폐업,2009-12-24,54.76,730-916,,오엔비호프,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,54.76,0,03,,,호프/통닭,,,0544638276,322671.751377037    ,292215.692503282    ,경상북도 구미시 신평동 128-5 2층 ,,2002-11-08 00:00:00
5080000,5080000-101-2013-00126,2013-04-15,폐업,2015-02-12,22.51,730-300,39449,구구식당,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동38길 5-8, 2층 (구평동)",,,,폐업,02,22.51,,03,,,한식,,,,329039.246718768    ,289044.862660442    ,경상북도 구미시 구평동 448-5 2층 ,,2013-05-02 18:03:37
5080000,5080000-101-2014-00261,2014-07-24,폐업,2018-04-30,49.70,730-930,39315,임애리와따김치찜송정형곡점,한식,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 신시로6길 4, 1층 105호 (형곡동, 진흥명문빌라)",,,,폐업,02,49.7,,03,,,한식,,,,320555.444882973    ,290887.382197781    ,경상북도 구미시 형곡동 172-1 진흥명문빌라 1층 105호,,2018-04-30 17:23:02
5080000,5080000-101-1997-00237,1997-04-01,폐업,1999-03-30,,730-916,,형제식당,한식,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,한식,,,0544579050,319913.838870342    ,293051.821728106    ,경상북도 구미시 원평동 157-4 ,,2001-08-30 00:00:00
5080000,5080000-101-1979-00017,1979-02-14,폐업,2011-10-24,15.76,730-873,,구미식당,한식,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,15.76,0,03,,,한식,,,05400000000,,,경상북도 구미시 해평면 낙성리 136 ,,2001-11-07 00:00:00
5080000,5080000-101-2014-00239,2014-07-09,폐업,2016-12-15,40.60,730-909,39197,아기푸드,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 문장로17길 11-20, 101호 (도량동)",,,,폐업,02,40.6,,03,,,기타,,,,,,경상북도 구미시 도량동 659 101-2호 ,,2014-07-10 17:25:31
5080000,5080000-101-2014-00149,2014-05-12,폐업,2016-11-03,37.43,730-916,39220,뜨겁개핫도그,기타,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 구미중앙로15길 16, 1층 (원평동)",,,,폐업,02,37.43,,03,,,기타,,,,319992.628058362    ,292908.020921321    ,경상북도 구미시 원평동 151-6 1층 ,,2016-09-19 13:13:29
5080000,5080000-101-1995-00188,1995-03-13,폐업,1996-10-11,41.32,730-924,,나이스식당,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,,,,,폐업,02,41.32,0,03,,,호프/통닭,,,0544535722,,,경상북도 구미시 원평동 1024-13 ,,2001-08-20 00:00:00
5080000,5080000-101-2022-00080,2022-03-02,영업/정상,,48.50,730-909,39198,달빛연어육회도량봉곡점,식육(숯불구이),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 문장로12길 5-18, 1층 (도량동)",,,,영업,01,48.5,,01,,,식육(숯불구이),,,,319915.587694415    ,294221.277696186    ,경상북도 구미시 도량동 742-9 1충 ,,2022-04-04 11:45:07
5080000,5080000-101-2017-00104,2017-03-10,폐업,2019-04-04,142.40,,,포스코산동,한식,I,,,,,지하수전용,,N,2025-12-15 16:15:28,경상북도 구미시 산동읍 적림3길 173-30,,,,폐업,02,142.4,,03,,,한식,,,,328198.236662074    ,298894.003955793    ,경상북도 구미시 산동읍 도중리 710-1 ,,2019-05-17 14:49:48
5080000,5080000-101-2013-00251,2013-07-16,폐업,2015-04-20,197.06,730-932,39431,나인파스타팩토리,경양식,I,,,,,상수도전용,,Y,2025-12-15 16:15:28,"경상북도 구미시 인동가산로 9-3, 3층 301호 (황상동)",,,,폐업,02,197.06,,03,,,경양식,,,0545685665,327658.295208561    ,290649.8069644      ,경상북도 구미시 황상동 305-26 3층 301호 ,,2015-04-21 09:18:03
5080000,5080000-101-2003-00521,2003-08-29,폐업,2016-11-16,174.40,730-916,39252,비어갤러리,호프/통닭,I,,,,,,0,N,2025-12-15 16:15:28,경상북도 구미시 신비로 14-1 (신평동),,,,폐업,02,174.4,0,03,,,호프/통닭,,,0544626662,322740.504372051    ,292195.895032617    ,경상북도 구미시 신평동 96-13 ,,2010-04-26 14:26:21
5080000,5080000-101-2010-00211,2010-05-28,폐업,2012-10-19,8.61,730-909,39199,뒤통수치킨,통닭(치킨),I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 문장로 61-1 (도량동,1층)",,,,폐업,02,8.61,,03,,,통닭(치킨),,,,319824.960686617    ,293976.644002558    ,경상북도 구미시 도량동 608-18 1층 ,,2010-07-01 10:26:55
5080000,5080000-101-2019-00240,2019-05-27,폐업,2020-07-10,33.90,730-360,39409,소주전설포차2호점,정종/대포집/소주방,I,,,,,상수도전용,,N,2025-12-15 16:15:28,"경상북도 구미시 인동28길 5-2, 1층 (진평동)",,,,폐업,02,33.9,,03,,,정종/대포집/소주방,,,,328619.570100273    ,289257.880197523    ,경상북도 구미시 진평동 76-1 1층 ,,2020-07-10 09:19:19
